image,WHERE_AFRICA,WHERE_ASIA,WHERE_AUSTRALIA_PACIFIC,WHERE_CENTRAL_AMERICA,WHERE_EUROPE,WHERE_MEDITERRANEAN_SEA,WHERE_MIDDLE_EAST,WHERE_NORTH_AMERICA,WHERE_SOUTH_AMERICA,INSPIRE_BAR,SETTINGS_BAR_NIGHTCLUB,SETTINGS_BEACH,SETTINGS_BIG_CITY,INSPIRE_BOATING,INSPIRE_BUNGEE_JUMPING,INSPIRE_CAMPING,INSPIRE_CANOEING,WEATHER_COLD,INSPIRE_CROSS_COUNTRY_SKIING,SETTINGS_CROWDED,SETTINGS_CRUISE_SHIP,INSPIRE_DANCING,SETTINGS_DESERT,INSPIRE_DINING,INSPIRE_DOWNHILL_MOUNTAIN_BIKING,INSPIRE_DOWNHILL_SKIING,INSPIRE_DRINKING_ALCOHOL,WEATHER_DRY,WEATHER_FOGGY,SETTINGS_FOREST,INSPIRE_GAMBLING_CASINO,SETTINGS_GARDEN,INSPIRE_GOING_TO_CONCERT,INSPIRE_GOING_PLAY,INSPIRE_GOING_TO_BALLET,INSPIRE_GOING_TO_OPERA,SETTINGS_GOLF_COURSE,INSPIRE_GOLFING,INSPIRE_HIKING,SETTINGS_HILLY,SETTINGS_HISTORIC_CITY,SETTINGS_HISTORIC_LANDMARK,INSPIRE_HORSEBACK_RIDING,WEATHER_HUMID,SETTINGS_HUT_CABANA,SETTINGS_ISLANDS,SETTINGS_JUNGLE,INSPIRE_KITE_SURFING,SETTINGS_LAKE,SETTINGS_LODGE_CABIN,SETTINGS_LUSH,SETTINGS_LUXURY_HOTEL_RESORT,WEATHER_MODERATE,SETTINGS_MODERN_CITY,SETTINGS_MONUMENT_STATUE,SETTINGS_MOUNTAIN,SETTINGS_MUSEUM,INSPIRE_NIGHT_CLUB,SETTINGS_OCEAN_SEA,WEATHER_OVERCAST,SETTINGS_PARK,SETTINGS_PLACE_OF_WORSHIP,SETTINGS_POOL,INSPIRE_POOL_PARTY,WEATHER_RAINY,INSPIRE_RELAXING,SETTINGS_RESTAURANT,SETTINGS_RIVER,INSPIRE_ROAD_TRAIL_BIKING,INSPIRE_ROCK_CLIMBING,SETTINGS_ROCKY,SETTINGS_RUINS,INSPIRE_SCUBA_DIVING,INSPIRE_SEA_KAYAKING,SETTINGS_SECLUDED,INSPIRE_SHOPPING,INSPIRE_SIGHTSEEING,SETTINGS_SKI_RESORT,INSPIRE_SKY_DIVING,SETTINGS_SMALL_HOTEL,SETTINGS_SMALL_TOWN_VILLAGE,INSPIRE_SNORKELING,INSPIRE_SNOWBOARDING,INSPIRE_SNOWSHOEING,WEATHER_SNOWY,SETTINGS_SPA,WEATHER_SUNNY,INSPIRE_SURFING,INSPIRE_SWIMMING,SETTINGS_TENT,SETTINGS_THEME_PARK,WEATHER_TROPICAL,SETTINGS_VINEYARDS,INSPIRE_VISIT_SPA,INSPIRE_VISIT_THEME_PARK,INSPIRE_WATCHING_MOVIE,SETTINGS_WATER_PARK,SETTINGS_WATERFALL,INSPIRE_WHITE_WATER_KAYKING,INSPIRE_WHITE_WATER_RAFTING,INSPIRE_WINDSURFING,WEATHER_WINDY,INSPIRE_ZIP_LINING,SETTINGS_ZOO_AQUARIUM

/images/0_57339854.jpg,0.00000000,0.29882313,0.14941157,0.14941157,0.11205867,0.14941157,0.03735289,0.26147024,0.18676446,0.03735289,0.00000000,0.15688215,0.00000000,0.29882313,0.00000000,0.04357837,0.17431349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11205867,0.00000000,0.00000000,0.00000000,0.00000000,0.10458810,0.00000000,0.00000000,0.00000000,0.07470578,0.00000000,0.00000000,0.00000000,0.00000000,0.20917619,0.00000000,0.00000000,0.10458810,0.00000000,0.03735289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41088181,0.00000000,0.29882313,0.07470578,0.00000000,0.00000000,0.00000000,0.08715675,0.08715675,0.00000000,0.00000000,0.30504862,0.00000000,0.00000000,0.00000000,0.00000000,0.14941157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14941157,0.26147024,0.05229405,0.03735289,0.00000000,0.00000000,0.03735289,0.00000000,0.03735289,0.00000000,0.00000000,0.04357837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000

/images/0_200126032-001.jpg,0.00000000,0.00000000,0.00000000,0.00000000,0.22344042,0.00000000,0.03192006,0.44688084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33516063,0.11172021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26068049,0.00000000,0.00000000,0.11172021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06384012,0.19152036,0.00000000,0.00000000,0.00000000,0.11172021,0.00000000,0.04468808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18620035,0.00000000,0.00000000,0.00000000,0.00000000,0.03192006,0.00000000,0.03724007,0.00000000,0.00000000,0.00000000,0.03192006,0.07448014,0.11172021,0.00000000,0.00000000,0.00000000,0.00000000,0.03192006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11172021,0.15960030,0.00000000,0.00000000,0.03192006,0.00000000,0.31920060,0.29792056,0.44688084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03192006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03724007,0.00000000,0.00000000

/images/0_AVA_059R.jpg,0.00000000,0.07522176,0.03761088,0.00000000,0.11283264,0.11283264,0.00000000,0.29014107,0.07522176,0.00000000,0.00000000,0.00000000,0.00000000,0.29014107,0.00000000,0.16924896,0.45133055,0.13539917,0.05641632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03223790,0.00000000,0.05641632,0.00000000,0.00000000,0.00000000,0.05641632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09671369,0.00000000,0.00000000,0.00000000,0.05641632,0.04513306,0.00000000,0.04513306,0.05641632,0.03223790,0.00000000,0.00000000,0.00000000,0.00000000,0.07522176,0.00000000,0.00000000,0.30088703,0.00000000,0.00000000,0.00000000,0.00000000,0.03223790,0.00000000,0.00000000,0.00000000,0.00000000,0.27079833,0.00000000,0.22566528,0.09671369,0.05641632,0.00000000,0.00000000,0.11283264,0.11283264,0.00000000,0.00000000,0.31593139,0.00000000,0.00000000,0.00000000,0.06447579,0.03223790,0.00000000,0.05641632,0.15044352,0.00000000,0.26327615,0.03223790,0.13539917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05641632,0.05641632,0.16118948,0.00000000,0.00000000,0.00000000,0.00000000

/images/0_108316260.jpg,0.00000000,0.10840111,0.03613370,0.03613370,0.30971745,0.03613370,0.00000000,0.27874570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09291523,0.00000000,0.00000000,0.00000000,0.09291523,0.04336044,0.00000000,0.03097174,0.00000000,0.00000000,0.03097174,0.12388698,0.00000000,0.00000000,0.14453481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37166094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13008133,0.00000000,0.08672089,0.03097174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03613370,0.08672089,0.00000000,0.00000000,0.00000000,0.00000000,0.12388698,0.00000000,0.00000000,0.03097174,0.03097174,0.13008133,0.00000000,0.00000000,0.00000000,0.13008133,0.00000000,0.15485872,0.17344177,0.03097174,0.00000000,0.08672089,0.00000000,0.43360443,0.27874570,0.43360443,0.00000000,0.10840111,0.03097174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03097174,0.00000000

/images/0_116379158.jpg,0.00000000,0.06463552,0.06463552,0.00000000,0.00000000,0.12927104,0.22160750,0.00000000,0.00000000,0.00000000,0.07756262,0.00000000,0.19390656,0.00000000,0.00000000,0.00000000,0.05540187,0.06463552,0.00000000,0.00000000,0.00000000,0.00000000,0.07756262,0.11080375,0.00000000,0.00000000,0.00000000,0.12927104,0.06463552,0.00000000,0.00000000,0.00000000,0.11080375,0.05540187,0.11080375,0.00000000,0.07756262,0.00000000,0.00000000,0.00000000,0.32317760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06463552,0.19390656,0.55401875,0.06463552,0.00000000,0.00000000,0.19390656,0.00000000,0.00000000,0.06463552,0.06463552,0.00000000,0.00000000,0.00000000,0.06463552,0.49861687,0.07756262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11080375,0.00000000,0.00000000,0.00000000,0.00000000,0.06463552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05540187,0.00000000,0.00000000,0.06463552,0.00000000,0.05540187,0.05540187,0.00000000,0.07756262,0.00000000,0.00000000,0.00000000,0.00000000,0.06463552,0.00000000,0.00000000

/images/0_120-QQV4JL.jpg,0.02998525,0.00000000,0.08995574,0.00000000,0.00000000,0.02998525,0.00000000,0.32983772,0.02998525,0.02998525,0.00000000,0.06996558,0.00000000,0.38980821,0.05997049,0.05997049,0.00000000,0.20989673,0.00000000,0.00000000,0.06996558,0.00000000,0.00000000,0.00000000,0.11994099,0.02998525,0.08995574,0.00000000,0.31484509,0.17491394,0.00000000,0.00000000,0.02998525,0.00000000,0.02998525,0.00000000,0.00000000,0.00000000,0.00000000,0.17491394,0.00000000,0.00000000,0.00000000,0.08395869,0.00000000,0.10494836,0.00000000,0.11994099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32983772,0.00000000,0.00000000,0.20989673,0.12593804,0.03498279,0.00000000,0.00000000,0.02998525,0.00000000,0.20989673,0.00000000,0.20989673,0.00000000,0.11994099,0.06996558,0.00000000,0.05997049,0.08995574,0.00000000,0.00000000,0.23988198,0.00000000,0.02998525,0.00000000,0.03498279,0.08995574,0.02998525,0.02998525,0.10494836,0.00000000,0.08395869,0.08995574,0.17991148,0.00000000,0.00000000,0.04197935,0.00000000,0.08995574,0.00000000,0.00000000,0.05247418,0.00000000,0.02998525,0.00000000,0.00000000,0.12593804,0.03498279,0.00000000

/images/0_127286861.jpg,0.00000000,0.10014098,0.06676065,0.13352130,0.00000000,0.06676065,0.00000000,0.30042293,0.16690163,0.00000000,0.00000000,0.00000000,0.09346491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03338033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11683114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36718358,0.46732456,0.00000000,0.04673246,0.00000000,0.00000000,0.00000000,0.03338033,0.00000000,0.00000000,0.00000000,0.00000000,0.23366228,0.00000000,0.35049342,0.00000000,0.11683114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30042293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33380326,0.00000000,0.03338033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19471857,0.00000000,0.00000000,0.00000000,0.00000000,0.14019737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11683114,0.00000000,0.00000000

/images/0_87952138.jpg,0.00000000,0.02130843,0.04261686,0.06392528,0.21308428,0.06392528,0.00000000,0.08523371,0.14915899,0.00000000,0.00000000,0.00000000,0.00000000,0.17046742,0.07457950,0.17046742,0.08523371,0.00000000,0.08523371,0.04971967,0.00000000,0.00000000,0.00000000,0.00000000,0.14915899,0.08523371,0.06392528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02130843,0.00000000,0.06392528,0.21308428,0.27345816,0.03728975,0.02485983,0.17046742,0.00000000,0.04971967,0.11186925,0.00000000,0.06392528,0.19177585,0.00000000,0.14915899,0.04971967,0.12429916,0.02485983,0.07457950,0.29831799,0.00000000,0.00000000,0.07457950,0.00000000,0.07457950,0.02485983,0.00000000,0.02130843,0.00000000,0.23439271,0.00000000,0.17046742,0.17046742,0.19177585,0.08523371,0.00000000,0.06392528,0.19177585,0.09943933,0.00000000,0.21308428,0.00000000,0.17046742,0.00000000,0.07457950,0.06392528,0.10654214,0.10654214,0.11932720,0.04971967,0.12785057,0.02130843,0.14915899,0.00000000,0.04971967,0.02983180,0.04971967,0.06392528,0.00000000,0.00000000,0.00000000,0.00000000,0.10654214,0.02130843,0.19177585,0.00000000,0.10654214,0.02983180

/images/0_57157887.jpg,0.00000000,0.13113861,0.22949257,0.00000000,0.00000000,0.00000000,0.09835396,0.00000000,0.26227723,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18359406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22949257,0.00000000,0.00000000,0.00000000,0.03278465,0.00000000,0.00000000,0.00000000,0.00000000,0.16392327,0.03824876,0.00000000,0.03824876,0.00000000,0.00000000,0.03824876,0.04589851,0.11474629,0.00000000,0.11474629,0.00000000,0.19124381,0.07649752,0.22949257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04589851,0.00000000,0.03824876,0.00000000,0.00000000,0.03278465,0.16392327,0.36063119,0.00000000,0.19124381,0.03278465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19124381,0.00000000,0.00000000,0.00000000,0.03278465,0.00000000,0.03824876,0.13113861,0.00000000,0.00000000,0.00000000,0.15299505,0.00000000,0.16392327,0.26227723,0.00000000,0.07649752,0.09179703,0.00000000,0.00000000,0.00000000,0.00000000,0.09179703,0.45898515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03824876

/images/0_200399470-001.jpg,0.00000000,0.11934594,0.20885540,0.00000000,0.23869188,0.17901891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17901891,0.02983649,0.03480923,0.06961847,0.04177108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11934594,0.00000000,0.03480923,0.00000000,0.00000000,0.04177108,0.00000000,0.00000000,0.00000000,0.03480923,0.00000000,0.00000000,0.00000000,0.03480923,0.00000000,0.23869188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05221385,0.00000000,0.26852837,0.00000000,0.00000000,0.00000000,0.00000000,0.12531324,0.00000000,0.00000000,0.12531324,0.00000000,0.00000000,0.38787431,0.10442770,0.04177108,0.00000000,0.00000000,0.00000000,0.03480923,0.24366463,0.00000000,0.00000000,0.02983649,0.17404616,0.20885540,0.00000000,0.13923693,0.17404616,0.00000000,0.00000000,0.24366463,0.00000000,0.10442770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32820134,0.24366463,0.00000000,0.00000000,0.04177108,0.00000000,0.00000000,0.03480923,0.00000000,0.05221385,0.05221385,0.00000000,0.00000000,0.17404616,0.04177108,0.05967297,0.00000000

/images/0_14957539.jpg,0.12885761,0.03221440,0.09664321,0.00000000,0.03221440,0.13806173,0.03221440,0.06442881,0.00000000,0.02761235,0.00000000,0.00000000,0.00000000,0.22089876,0.00000000,0.00000000,0.19328642,0.00000000,0.00000000,0.00000000,0.00000000,0.03865728,0.00000000,0.00000000,0.00000000,0.00000000,0.27060098,0.00000000,0.03221440,0.06442881,0.00000000,0.00000000,0.00000000,0.19328642,0.00000000,0.00000000,0.00000000,0.00000000,0.02761235,0.03221440,0.00000000,0.03221440,0.35896049,0.22550082,0.03221440,0.00000000,0.00000000,0.08283704,0.08283704,0.00000000,0.00000000,0.06442881,0.27612345,0.00000000,0.00000000,0.00000000,0.00000000,0.02761235,0.33134814,0.09664321,0.03221440,0.00000000,0.00000000,0.02761235,0.12885761,0.23194370,0.00000000,0.00000000,0.02761235,0.07731457,0.00000000,0.00000000,0.03865728,0.27060098,0.00000000,0.00000000,0.19328642,0.00000000,0.11597185,0.00000000,0.00000000,0.24851111,0.00000000,0.00000000,0.00000000,0.00000000,0.09664321,0.11044938,0.00000000,0.00000000,0.00000000,0.16567407,0.00000000,0.02761235,0.03865728,0.02761235,0.04832160,0.00000000,0.07731457,0.05522469,0.07731457,0.09664321,0.00000000,0.03221440

/images/0_200286480-001.jpg,0.00000000,0.27478027,0.00000000,0.00000000,0.10304260,0.00000000,0.17173767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12021637,0.03434753,0.00000000,0.00000000,0.00000000,0.06869507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10304260,0.10304260,0.00000000,0.04808655,0.00000000,0.00000000,0.04808655,0.00000000,0.04808655,0.00000000,0.00000000,0.00000000,0.00000000,0.44651794,0.48086547,0.04808655,0.00000000,0.00000000,0.00000000,0.00000000,0.03434753,0.00000000,0.00000000,0.00000000,0.04808655,0.17173767,0.00000000,0.24043274,0.00000000,0.18032455,0.00000000,0.00000000,0.06869507,0.00000000,0.24043274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06010818,0.00000000,0.44651794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10304260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04808655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03434753,0.00000000,0.00000000

/images/0_1518356.jpg,0.00000000,0.03069589,0.21487123,0.03069589,0.12278356,0.00000000,0.00000000,0.18417534,0.03069589,0.03069589,0.04297425,0.00000000,0.00000000,0.00000000,0.00000000,0.07162374,0.12892274,0.00000000,0.00000000,0.04297425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05371781,0.05371781,0.04297425,0.04297425,0.17189699,0.00000000,0.17905936,0.00000000,0.04297425,0.08594849,0.21487123,0.00000000,0.00000000,0.04297425,0.00000000,0.00000000,0.16115342,0.00000000,0.04297425,0.00000000,0.09208767,0.25068310,0.00000000,0.04297425,0.17189699,0.30081973,0.25068310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05371781,0.21487123,0.00000000,0.21487123,0.06139178,0.00000000,0.00000000,0.08594849,0.25068310,0.03069589,0.00000000,0.00000000,0.00000000,0.04297425,0.00000000,0.00000000,0.00000000,0.32230685,0.00000000,0.00000000,0.04297425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21487123,0.12278356,0.12892274,0.00000000,0.00000000,0.08594849,0.00000000,0.03069589,0.17905936,0.00000000,0.25784548,0.00000000,0.00000000,0.03069589,0.00000000,0.00000000,0.00000000,0.00000000

/images/0_16174.jpg,0.00000000,0.00000000,0.00000000,0.00000000,0.05108596,0.00000000,0.00000000,0.71520347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17880087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11920058,0.00000000,0.00000000,0.05108596,0.00000000,0.05960029,0.17880087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17880087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07152035,0.35760173,0.14304069,0.23840115,0.00000000,0.05960029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07152035,0.00000000,0.00000000,0.05960029,0.05960029,0.08940043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17880087,0.00000000,0.07152035,0.05108596,0.00000000,0.00000000,0.11920058,0.00000000,0.00000000,0.00000000,0.00000000,0.25542981,0.00000000,0.00000000,0.00000000,0.07152035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05108596,0.07152035,0.00000000,0.00000000,0.00000000,0.05960029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000

/images/0_1609R-32576.jpg,0.00000000,0.05314702,0.02657351,0.02657351,0.10629404,0.02657351,0.02657351,0.31888211,0.07972053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07972053,0.10629404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11160874,0.00000000,0.15944105,0.00000000,0.00000000,0.23251820,0.00000000,0.03100243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34545562,0.21701699,0.03720291,0.18601456,0.05314702,0.03720291,0.03720291,0.00000000,0.00000000,0.02657351,0.00000000,0.00000000,0.00000000,0.03720291,0.21701699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07440583,0.11160874,0.03720291,0.00000000,0.00000000,0.00000000,0.10629404,0.03720291,0.00000000,0.13286755,0.26573509,0.37202913,0.03720291,0.00000000,0.00000000,0.22321748,0.00000000,0.21258807,0.07440583,0.10629404,0.00000000,0.00000000,0.00000000,0.00000000,0.07972053,0.26573509,0.03720291,0.21701699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03720291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02657351,0.03720291,0.07972053,0.00000000

/images/0_118107033.jpg,0.06589458,0.00000000,0.13178915,0.03294729,0.00000000,0.16473644,0.06589458,0.06589458,0.03294729,0.00000000,0.00000000,0.13178915,0.14826279,0.25416479,0.00000000,0.14120266,0.23063101,0.04942093,0.03294729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08472160,0.03294729,0.14120266,0.00000000,0.00000000,0.09884186,0.08472160,0.00000000,0.00000000,0.08472160,0.00000000,0.00000000,0.00000000,0.00000000,0.11296213,0.26357830,0.00000000,0.03294729,0.06589458,0.06589458,0.00000000,0.00000000,0.19768373,0.00000000,0.19768373,0.00000000,0.00000000,0.13178915,0.11861024,0.00000000,0.00000000,0.36712692,0.00000000,0.00000000,0.13178915,0.00000000,0.03294729,0.00000000,0.06589458,0.00000000,0.00000000,0.00000000,0.00000000,0.06589458,0.05648106,0.00000000,0.00000000,0.00000000,0.13178915,0.09884186,0.00000000,0.00000000,0.25416479,0.00000000,0.03294729,0.00000000,0.31064586,0.00000000,0.00000000,0.00000000,0.00000000,0.03294729,0.15814698,0.02824053,0.22592426,0.00000000,0.00000000,0.19768373,0.00000000,0.00000000,0.08472160,0.00000000,0.00000000,0.00000000,0.13178915,0.00000000,0.09884186,0.00000000,0.00000000,0.00000000

/images/0_200403716-001.jpg,0.08096026,0.00000000,0.16192052,0.08096026,0.08096026,0.10794701,0.02698675,0.08096026,0.08096026,0.02698675,0.00000000,0.18890727,0.00000000,0.13493376,0.00000000,0.10794701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16192052,0.00000000,0.00000000,0.00000000,0.02698675,0.00000000,0.00000000,0.02698675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15112582,0.00000000,0.00000000,0.08096026,0.18890727,0.00000000,0.06296909,0.00000000,0.13493376,0.00000000,0.00000000,0.00000000,0.00000000,0.16192052,0.00000000,0.00000000,0.14168045,0.00000000,0.00000000,0.35082779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35082779,0.00000000,0.00000000,0.02698675,0.26986753,0.28336090,0.00000000,0.16192052,0.13493376,0.00000000,0.00000000,0.24288077,0.00000000,0.08096026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22039181,0.18890727,0.26986753,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13493376,0.12593818,0.00000000,0.00000000

/images/0_42-23811825.jpg,0.00000000,0.05815251,0.05815251,0.14538128,0.05815251,0.00000000,0.00000000,0.26168630,0.11630502,0.00000000,0.00000000,0.00000000,0.00000000,0.05815251,0.00000000,0.02907626,0.11630502,0.10176689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16282703,0.12212027,0.00000000,0.00000000,0.02907626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15265034,0.00000000,0.00000000,0.05088345,0.00000000,0.00000000,0.00000000,0.12212027,0.00000000,0.24424055,0.00000000,0.00000000,0.10176689,0.00000000,0.00000000,0.05088345,0.10176689,0.00000000,0.00000000,0.00000000,0.00000000,0.10176689,0.31983881,0.00000000,0.40706758,0.00000000,0.02907626,0.00000000,0.00000000,0.00000000,0.08722877,0.00000000,0.00000000,0.31983881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23745609,0.08722877,0.14538128,0.00000000,0.00000000,0.20353379,0.00000000,0.00000000,0.02907626,0.00000000,0.00000000,0.40706758,0.00000000,0.00000000,0.00000000,0.10176689,0.00000000,0.00000000

/images/0_dv417158.jpg,0.03127718,0.06255436,0.06255436,0.09383154,0.40660333,0.09383154,0.03127718,0.12510872,0.12510872,0.00000000,0.04378805,0.00000000,0.08757610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03127718,0.00000000,0.00000000,0.00000000,0.10947013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18766307,0.00000000,0.04378805,0.00000000,0.00000000,0.00000000,0.36490042,0.28149461,0.00000000,0.03649004,0.00000000,0.04378805,0.04378805,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15638590,0.13136415,0.00000000,0.03649004,0.35030441,0.00000000,0.04378805,0.07298008,0.00000000,0.08757610,0.04378805,0.00000000,0.00000000,0.00000000,0.04378805,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03127718,0.43788051,0.04378805,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03649004,0.00000000,0.31277179,0.00000000,0.00000000,0.04378805,0.00000000,0.03649004,0.00000000,0.00000000,0.03649004,0.00000000,0.04378805,0.00000000,0.00000000,0.03127718,0.00000000,0.10947013,0.03127718,0.00000000

